hora,dia,feriado,estação,temperatura,chuva,umidade,sol,visibilidade,vento
11,sábado,não,outono,30.5,0.0,51.3,2.35,91.0%,3.85
1,terça,sim,outono,27.5,0.0,63.3,0.0,97.0%,1.21
20,sábado,não,outono,27.5,0.0,57.3,0.0,53.0%,2.17
21,quinta,não,verão,40.5,0.0,65.6,0.0,64.0%,1.69
12,quinta,não,outono,31.0,0.58,86.7,0.67,47.0%,2.29
18,domingo,não,primavera,32.1,0.0,58.8,0.5,72.0%,5.17
9,sexta,não,outono,26.3,0.58,83.0,0.07,20.0%,1.21
12,domingo,não,inverno,22.2,0.0,82.2,0.43,17.0%,2.29
2,quinta,não,verão,32.2,0.0,73.1,0.0,40.0%,1.21
3,sexta,não,verão,31.2,0.0,82.2,0.0,17.0%,2.17
1,sexta,não,inverno,8.1,0.0,43.7,0.0,97.0%,2.29
16,terça,não,verão,41.6,0.0,56.6,0.76,59.0%,2.65
9,sábado,não,verão,38.1,0.0,59.6,1.44,97.0%,2.17
9,segunda,não,primavera,32.8,0.0,54.3,1.92,88.0%,1.57
5,quarta,não,inverno,7.9,0.0,40.0,0.0,97.0%,4.69
9,sexta,não,outono,17.3,0.0,43.0,0.57,96.0%,1.33
6,quarta,não,outono,25.7,1.15,86.7,0.0,6.0%,1.45
1,quinta,não,outono,32.7,0.0,67.1,0.0,97.0%,1.45
6,quinta,não,outono,19.1,0.0,47.5,0.0,90.0%,1.81
7,domingo,não,outono,28.8,0.0,69.4,0.05,97.0%,1.33
4,sexta,não,outono,23.7,0.0,75.4,0.0,97.0%,0.61
22,sexta,não,verão,36.1,0.0,79.9,0.0,84.0%,1.81
6,sábado,não,primavera,18.9,0.0,65.6,0.0,97.0%,1.45
19,segunda,não,outono,22.9,0.0,57.3,0.0,47.0%,1.21
9,terça,não,verão,34.6,0.0,79.9,0.6,90.0%,3.85
17,quinta,não,primavera,30.4,0.0,40.7,1.86,94.0%,5.77
23,domingo,não,primavera,20.7,0.0,51.3,0.0,93.0%,1.33
22,sexta,não,primavera,23.1,0.0,90.5,0.0,34.0%,1.45
0,domingo,não,outono,31.8,0.0,58.8,0.0,97.0%,1.69
14,domingo,não,primavera,24.5,0.0,38.5,2.32,92.0%,3.73
10,terça,não,primavera,33.5,0.0,46.0,2.18,43.0%,1.33
11,sexta,não,inverno,7.9,0.0,41.5,0.93,88.0%,4.21
12,quarta,não,primavera,26.5,2.3,91.2,0.14,12.0%,1.21
9,terça,não,primavera,26.1,0.0,56.6,0.84,24.0%,1.21
13,domingo,não,inverno,20.1,0.0,38.5,0.82,55.0%,1.21
21,sexta,não,inverno,15.9,0.0,53.5,0.0,97.0%,0.25
13,segunda,não,primavera,36.8,0.0,47.5,3.33,92.0%,2.53
20,quarta,não,outono,33.4,0.0,68.6,0.0,85.0%,0.61
16,segunda,não,outono,35.1,0.0,47.5,1.65,97.0%,3.61
2,domingo,não,inverno,15.2,0.0,43.0,0.0,97.0%,0.37
5,sexta,não,outono,32.1,0.0,76.2,0.0,97.0%,1.33
6,quinta,não,inverno,16.2,0.0,68.6,0.0,69.0%,0.73
21,terça,não,outono,24.0,0.0,49.8,0.0,97.0%,1.57
11,sábado,não,outono,25.6,0.0,89.7,0.12,25.0%,3.13
22,sábado,não,outono,26.8,0.0,61.8,0.0,72.0%,0.25
3,quarta,sim,verão,31.4,0.0,69.4,0.0,61.0%,2.29
13,terça,não,primavera,31.1,0.0,37.7,3.16,55.0%,3.25
22,segunda,não,verão,38.3,0.0,63.3,0.0,97.0%,1.81
6,quarta,não,outono,31.5,0.0,79.9,0.0,97.0%,0.85
9,sexta,não,verão,33.9,0.0,46.0,1.28,65.0%,0.73
5,quarta,não,inverno,18.9,0.0,49.8,0.0,68.0%,1.45
1,segunda,não,verão,35.6,0.0,80.7,0.0,74.0%,1.81
21,quinta,não,inverno,18.2,0.0,64.9,0.0,48.0%,0.97
7,terça,não,primavera,29.1,0.0,77.7,0.36,12.0%,1.69
3,terça,não,verão,36.5,0.0,81.4,0.0,53.0%,2.29
13,domingo,não,outono,32.4,0.0,49.8,2.74,95.0%,5.77
4,quinta,não,primavera,26.4,0.0,70.1,0.0,40.0%,0.61
22,sexta,não,verão,38.4,0.0,72.4,0.0,88.0%,0.73
5,domingo,não,verão,33.4,0.12,83.0,0.0,52.0%,0.85
17,domingo,não,outono,29.5,0.0,52.0,0.43,38.0%,2.89
20,sábado,não,outono,20.1,0.0,83.0,0.0,33.0%,2.29
18,domingo,não,verão,39.9,0.0,49.0,0.62,97.0%,2.53
16,domingo,não,inverno,21.9,0.0,55.0,0.43,48.0%,2.41
1,terça,sim,primavera,28.9,0.0,71.6,0.0,64.0%,1.57
20,sexta,não,inverno,18.9,0.0,49.8,0.0,54.0%,1.69
20,terça,não,primavera,27.6,0.0,72.4,0.0,19.0%,3.13
1,terça,não,verão,35.5,0.0,76.9,0.0,97.0%,0.73
4,sexta,não,primavera,28.2,0.0,71.6,0.0,34.0%,0.73
16,sexta,sim,inverno,22.3,0.0,61.8,0.19,36.0%,1.09
18,terça,não,primavera,36.7,0.0,53.5,0.43,54.0%,3.25
23,segunda,não,inverno,12.1,0.0,49.0,0.0,97.0%,2.17
5,quarta,não,verão,37.2,0.0,73.9,0.0,67.0%,3.13
6,terça,não,inverno,16.5,0.0,73.1,0.0,93.0%,1.09
19,terça,não,outono,24.9,0.0,52.8,0.0,95.0%,3.61
0,sexta,sim,inverno,17.2,0.0,77.7,0.0,39.0%,0.85
21,domingo,não,verão,34.7,0.0,71.6,0.0,63.0%,2.29
20,quinta,não,primavera,27.9,0.0,55.8,0.01,59.0%,3.49
14,domingo,não,inverno,21.0,0.0,37.0,1.06,49.0%,1.33
10,domingo,não,outono,21.0,0.0,75.4,0.93,20.0%,1.81
20,sexta,não,inverno,17.5,0.0,56.6,0.0,72.0%,3.13
7,sábado,não,outono,19.1,0.0,83.7,0.0,4.0%,2.53
5,sexta,não,verão,32.4,0.0,66.4,0.0,97.0%,2.05
4,quarta,não,outono,21.7,0.0,71.6,0.0,97.0%,1.93
14,sábado,não,primavera,34.1,0.0,43.7,2.57,89.0%,4.21
2,segunda,não,primavera,23.2,0.0,83.0,0.0,97.0%,2.29
4,quarta,não,outono,27.9,0.0,87.5,0.0,35.0%,2.65
11,domingo,não,primavera,31.4,0.0,39.2,2.79,83.0%,2.65
13,quinta,não,primavera,34.1,0.0,51.3,2.35,92.0%,2.29
10,sábado,não,primavera,33.8,0.0,49.0,2.45,70.0%,1.57
14,terça,não,outono,26.1,0.0,70.9,0.45,19.0%,2.05
2,quinta,não,inverno,11.1,0.0,61.1,0.0,93.0%,3.49
10,domingo,não,verão,35.3,0.0,50.5,2.49,76.0%,1.45
10,sábado,não,verão,31.8,0.0,64.9,0.82,97.0%,2.41
9,domingo,não,verão,33.7,0.0,69.4,1.64,23.0%,2.53
5,domingo,não,inverno,20.9,0.0,74.7,0.0,45.0%,2.53
0,sexta,não,outono,29.7,0.0,57.3,0.0,97.0%,1.93
5,terça,não,verão,34.2,1.15,83.0,0.0,20.0%,4.57
23,quinta,não,inverno,9.5,0.0,56.6,0.0,96.0%,2.05
11,sexta,não,verão,35.8,0.0,75.4,0.88,97.0%,3.37
3,quarta,não,outono,27.9,2.88,89.7,0.0,47.0%,1.45
5,segunda,não,outono,24.2,0.0,81.4,0.0,20.0%,0.97
7,quarta,não,outono,20.5,0.0,73.9,0.0,97.0%,1.33
3,segunda,não,outono,32.4,0.0,74.7,0.0,76.0%,2.41
9,sexta,não,verão,37.3,0.0,67.1,1.69,39.0%,1.69
7,sexta,não,verão,35.6,0.0,83.7,0.26,41.0%,2.29
11,sexta,não,outono,30.3,0.0,58.8,0.73,97.0%,1.93
8,sábado,não,primavera,21.3,0.0,55.0,0.19,28.0%,0.73
15,quinta,não,primavera,25.2,0.0,50.5,2.45,97.0%,3.25
4,segunda,não,verão,37.9,0.0,56.6,0.0,73.0%,1.33
18,quarta,não,verão,41.3,0.0,52.0,1.0,97.0%,2.65
13,segunda,não,inverno,23.7,0.0,37.7,2.48,69.0%,1.69
8,terça,não,verão,36.7,1.84,89.7,0.14,20.0%,1.09
17,terça,não,verão,39.5,0.0,57.3,1.93,70.0%,3.13
12,terça,não,primavera,35.9,0.0,45.2,2.88,55.0%,1.57
6,quinta,não,verão,36.6,0.0,76.2,0.0,54.0%,1.09
21,quarta,não,primavera,26.2,0.0,61.1,0.0,97.0%,2.53
0,sábado,não,inverno,8.3,0.0,49.8,0.0,86.0%,1.69
4,sábado,não,primavera,25.9,0.0,76.9,0.0,18.0%,2.41
12,quinta,não,primavera,27.2,2.3,91.2,0.19,38.0%,3.73
23,segunda,não,outono,27.7,0.0,73.9,0.0,24.0%,2.05
7,segunda,não,primavera,29.5,0.0,18.1,0.36,68.0%,1.21
6,sábado,não,outono,32.6,0.0,81.4,0.0,73.0%,1.21
0,terça,não,verão,31.5,0.0,59.6,0.0,97.0%,2.65
17,segunda,não,verão,40.3,0.0,52.8,1.89,94.0%,3.97
2,quinta,não,inverno,16.4,0.0,61.1,0.0,97.0%,0.25
21,terça,não,outono,24.2,0.0,46.0,0.0,85.0%,4.81
22,domingo,não,inverno,19.1,0.0,48.3,0.0,64.0%,0.85
16,sexta,não,primavera,26.1,0.0,41.5,2.11,97.0%,1.93
18,terça,não,verão,38.5,0.0,60.3,0.8,97.0%,2.29
19,quarta,não,verão,33.5,0.0,66.4,0.45,70.0%,3.01
7,sexta,sim,inverno,14.7,0.0,49.0,0.0,97.0%,0.61
13,quinta,não,outono,30.4,0.0,50.5,2.3,97.0%,2.89
15,sexta,não,verão,38.5,0.0,49.0,2.72,91.0%,3.25
12,sábado,não,verão,37.1,0.0,43.7,3.26,91.0%,3.37
19,segunda,não,outono,33.4,0.0,47.5,0.14,97.0%,3.61
19,quinta,não,outono,30.9,0.0,76.9,0.0,97.0%,2.89
16,domingo,não,primavera,34.3,0.0,45.2,1.34,88.0%,2.17
7,terça,não,inverno,19.2,0.0,53.5,0.0,53.0%,1.09
12,quarta,não,primavera,28.5,0.0,58.8,2.83,97.0%,2.77
1,segunda,não,primavera,26.6,0.0,81.4,0.0,14.0%,2.41
8,quarta,não,outono,23.7,0.0,82.2,0.26,38.0%,1.69
19,terça,não,inverno,20.0,0.0,33.9,0.0,97.0%,2.89
15,sexta,não,primavera,26.3,0.0,42.2,2.62,96.0%,2.53
22,terça,não,outono,25.8,0.0,74.7,0.0,23.0%,2.29
1,quarta,não,inverno,20.5,0.0,66.4,0.0,17.0%,0.73
3,quarta,não,outono,24.6,0.0,82.2,0.0,48.0%,2.17
4,quarta,não,outono,25.4,0.0,89.7,0.0,5.0%,1.09
9,domingo,não,primavera,29.0,0.0,43.7,1.0,97.0%,1.81
23,sábado,não,inverno,19.3,0.0,87.5,0.0,4.0%,2.53
13,terça,não,primavera,23.7,0.0,46.0,1.96,97.0%,4.33
0,domingo,não,verão,35.2,0.0,58.1,0.0,97.0%,3.13
12,terça,não,inverno,17.6,0.0,41.5,1.2,91.0%,1.81
11,terça,não,primavera,28.7,4.03,91.2,0.4,22.0%,1.21
2,sexta,não,primavera,24.3,0.0,65.6,0.0,97.0%,2.77
6,segunda,não,primavera,22.1,0.0,91.2,0.0,4.0%,0.85
21,domingo,não,primavera,29.7,0.0,80.7,0.0,36.0%,4.09
18,quinta,não,inverno,17.9,0.0,64.9,0.0,55.0%,2.17
3,quinta,não,outono,28.3,0.0,61.1,0.0,97.0%,1.57
18,domingo,sim,outono,33.2,0.0,58.1,0.44,97.0%,3.49
21,terça,não,primavera,26.1,0.0,41.5,0.0,79.0%,3.37
17,quarta,não,outono,28.3,0.0,73.1,0.04,42.0%,1.33
3,domingo,não,outono,20.0,0.0,55.0,0.0,97.0%,0.49
0,domingo,não,inverno,21.0,0.0,61.8,0.0,63.0%,1.93
17,sexta,não,verão,38.4,0.0,67.1,1.36,94.0%,2.41
6,domingo,não,inverno,12.0,0.0,45.2,0.0,97.0%,2.05
20,domingo,não,primavera,22.4,0.0,41.5,0.0,97.0%,3.61
4,quinta,não,outono,27.9,0.0,61.8,0.0,97.0%,1.57
22,quinta,não,verão,35.6,0.0,52.0,0.0,97.0%,2.77
1,sexta,não,primavera,20.0,0.0,74.7,0.0,38.0%,2.05
13,sábado,não,primavera,36.9,0.0,41.5,3.29,65.0%,2.65
12,terça,não,verão,40.9,0.0,55.0,1.91,90.0%,2.05
14,quarta,não,inverno,22.1,0.0,78.4,0.13,17.0%,4.69
5,sexta,não,outono,22.9,0.0,67.9,0.0,34.0%,0.85
8,sexta,não,outono,32.6,0.0,70.9,0.38,97.0%,2.05
19,segunda,não,primavera,26.7,0.0,88.2,0.0,40.0%,4.93
19,quarta,não,verão,38.6,0.12,64.9,0.65,97.0%,1.33
22,sábado,não,verão,33.7,0.0,73.9,0.0,23.0%,3.13
14,domingo,não,verão,43.3,0.0,43.7,3.05,91.0%,3.01
9,terça,não,verão,38.9,0.0,53.5,1.62,97.0%,1.45
15,quinta,não,inverno,21.1,0.0,45.2,0.57,47.0%,3.01
4,sexta,não,primavera,20.5,0.0,86.0,0.0,33.0%,1.81
18,sexta,não,outono,28.0,0.0,58.8,0.01,65.0%,1.81
13,domingo,não,inverno,22.4,0.0,34.7,2.5,83.0%,3.13
13,terça,não,outono,31.7,0.0,49.0,2.34,96.0%,3.85
10,sábado,não,inverno,10.8,0.0,44.5,1.15,90.0%,5.29
6,sexta,sim,primavera,30.2,0.0,82.2,0.0,13.0%,0.97
2,quinta,não,inverno,11.3,0.0,51.3,0.0,93.0%,1.21
10,quarta,não,inverno,19.2,0.0,50.5,0.16,47.0%,1.21
3,quinta,não,verão,36.9,0.0,69.4,0.0,97.0%,0.97
23,terça,não,outono,32.2,0.0,56.6,0.0,97.0%,2.29
3,terça,não,verão,30.3,0.0,66.4,0.0,76.0%,1.81
6,quarta,não,primavera,19.1,0.0,76.9,0.0,26.0%,1.57
23,sexta,não,outono,26.1,0.0,70.9,0.0,97.0%,2.29
12,domingo,não,outono,35.9,0.0,51.3,2.91,96.0%,1.69
0,quinta,sim,inverno,17.9,0.0,46.0,0.0,84.0%,4.45
13,domingo,não,inverno,22.9,0.0,79.2,0.6,19.0%,2.53
20,segunda,não,outono,22.3,0.0,55.8,0.0,45.0%,2.05
16,terça,não,verão,33.9,1.15,90.5,0.08,21.0%,4.33
2,domingo,não,outono,33.5,0.0,82.2,0.0,34.0%,1.21
6,segunda,não,primavera,20.0,0.0,71.6,0.0,51.0%,1.57
4,quarta,não,verão,30.8,0.0,73.9,0.0,94.0%,1.33
20,quarta,não,primavera,28.8,1.15,91.2,0.0,17.0%,0.61
18,sábado,não,inverno,22.7,0.0,73.1,0.0,11.0%,0.73
2,terça,não,primavera,29.7,0.0,73.9,0.0,17.0%,0.73
4,quarta,não,outono,20.9,0.0,37.7,0.0,52.0%,3.13
20,sexta,não,outono,30.3,0.0,68.6,0.0,97.0%,1.09
21,sábado,não,inverno,11.3,0.0,47.5,0.0,97.0%,3.97
16,domingo,não,outono,30.9,0.0,42.2,1.09,84.0%,1.93
5,terça,não,verão,34.1,0.12,66.4,0.0,43.0%,1.33
14,sábado,não,inverno,17.1,0.0,52.0,1.06,94.0%,4.69
2,sexta,não,verão,31.5,0.0,78.4,0.0,18.0%,2.05
4,sábado,não,inverno,14.8,0.0,58.1,0.0,94.0%,3.13
20,sexta,não,verão,37.1,0.0,75.4,0.08,92.0%,2.89
10,terça,não,inverno,11.3,0.0,52.0,0.6,90.0%,4.21
2,sábado,não,primavera,25.7,0.0,73.1,0.0,40.0%,2.05
4,sábado,não,inverno,8.8,0.0,52.0,0.0,97.0%,2.65
11,sábado,não,verão,37.0,0.0,61.1,2.71,89.0%,4.21
11,terça,não,inverno,16.0,0.0,44.5,0.87,85.0%,2.89
10,terça,não,outono,30.4,0.0,60.3,1.79,84.0%,3.37
20,terça,não,outono,33.9,0.0,54.3,0.0,97.0%,2.41
21,sexta,não,verão,34.5,0.0,42.2,0.0,97.0%,2.05
5,quarta,não,primavera,19.4,0.0,64.9,0.0,67.0%,6.13
17,segunda,não,primavera,34.6,0.0,56.6,1.42,23.0%,2.53
1,sábado,não,primavera,21.5,0.0,78.4,0.0,28.0%,1.81
16,quarta,não,primavera,32.6,0.0,44.5,2.38,90.0%,3.49
15,domingo,não,inverno,20.1,0.0,41.5,0.43,78.0%,1.33
16,sábado,não,outono,27.5,0.0,45.2,0.98,97.0%,3.73
10,quinta,não,inverno,14.1,0.0,52.8,1.01,66.0%,1.81
4,quarta,não,inverno,8.1,0.0,40.7,0.0,97.0%,3.25
2,terça,não,primavera,23.9,0.0,52.0,0.0,97.0%,1.33
4,quinta,não,verão,31.0,0.0,80.7,0.0,23.0%,0.73
14,terça,não,verão,37.3,0.0,61.8,1.93,96.0%,3.37
1,domingo,não,verão,33.3,0.0,78.4,0.0,97.0%,0.97
0,domingo,não,primavera,26.1,0.0,58.1,0.0,79.0%,1.93
0,segunda,não,verão,36.3,0.0,64.9,0.0,97.0%,0.97
13,domingo,não,outono,30.2,0.0,40.0,2.17,65.0%,2.65
17,sexta,não,primavera,31.1,0.0,58.8,1.83,52.0%,4.33
3,segunda,não,outono,31.8,0.0,79.9,0.0,59.0%,1.93
16,segunda,sim,inverno,20.3,0.0,39.2,0.51,91.0%,3.25
5,domingo,não,primavera,30.1,0.0,18.1,0.0,64.0%,1.21
7,sexta,não,outono,24.5,0.0,72.4,0.01,97.0%,1.45
22,quarta,não,outono,22.9,0.0,61.8,0.0,94.0%,2.89
2,segunda,não,inverno,20.7,0.0,67.1,0.0,47.0%,1.33
10,quinta,não,outono,30.6,0.58,86.7,0.25,19.0%,1.69
1,sexta,não,outono,23.5,0.0,62.6,0.0,37.0%,0.97
2,domingo,não,verão,35.1,0.0,82.2,0.0,67.0%,1.57
19,segunda,não,primavera,21.9,0.0,63.3,0.02,48.0%,4.93
21,sexta,não,outono,19.8,0.0,39.2,0.0,97.0%,1.21
14,domingo,não,primavera,33.1,0.0,49.8,2.29,97.0%,2.29
19,domingo,não,verão,41.3,0.0,47.5,0.58,97.0%,1.69
2,quinta,não,verão,34.9,0.0,78.4,0.0,43.0%,2.05
17,terça,não,verão,40.2,0.0,64.1,1.46,91.0%,5.05
14,quarta,não,inverno,20.5,0.0,28.7,2.49,97.0%,3.73
2,sexta,não,verão,30.9,0.0,84.5,0.0,24.0%,0.61
4,domingo,não,inverno,17.6,0.0,50.5,0.0,76.0%,1.09
12,quarta,não,outono,23.5,0.0,43.7,0.49,96.0%,0.97
22,terça,não,outono,27.4,0.0,46.8,0.0,97.0%,2.05
2,sábado,não,verão,35.2,0.0,82.2,0.0,78.0%,2.29
10,quinta,não,primavera,28.1,0.0,40.0,2.07,52.0%,2.29
19,quarta,não,outono,26.9,0.0,60.3,0.0,66.0%,3.25
12,sábado,não,primavera,25.4,0.0,57.3,2.27,19.0%,3.97
20,domingo,não,verão,39.1,0.0,66.4,0.02,86.0%,3.49
16,sábado,não,verão,37.2,0.0,54.3,2.41,60.0%,3.97
22,terça,não,inverno,21.9,0.0,55.0,0.0,33.0%,1.57
21,quinta,não,inverno,18.9,0.0,52.0,0.0,58.0%,2.05
17,sábado,não,outono,24.7,0.0,43.7,0.45,97.0%,7.09
19,segunda,não,outono,23.7,0.0,58.1,0.0,97.0%,4.69
1,quinta,não,verão,38.4,0.0,58.8,0.0,97.0%,1.21
7,segunda,sim,inverno,15.3,0.0,52.8,0.0,97.0%,3.61
0,terça,não,outono,22.5,0.0,65.6,0.0,78.0%,1.21
6,sexta,não,outono,29.7,0.0,59.6,0.0,97.0%,1.69
16,domingo,não,verão,40.5,0.0,42.2,1.98,97.0%,3.13
20,segunda,não,inverno,14.5,0.0,51.3,0.0,97.0%,2.77
9,quarta,não,primavera,29.0,0.0,63.3,1.98,97.0%,2.53
13,sábado,não,primavera,25.6,0.0,42.2,2.22,86.0%,1.69
21,sexta,não,verão,31.9,1.73,90.5,0.0,49.0%,1.45
16,sexta,não,verão,37.9,0.0,49.0,1.95,44.0%,2.65
10,domingo,não,inverno,14.4,0.0,44.5,0.53,94.0%,2.53
20,sábado,não,inverno,22.3,0.0,74.7,0.0,11.0%,2.05
22,sábado,não,primavera,21.9,0.0,41.5,0.0,90.0%,3.01
16,sexta,não,verão,41.2,0.0,52.0,2.47,71.0%,3.01
2,quinta,não,outono,28.8,0.0,58.1,0.0,97.0%,1.93
23,sexta,não,inverno,18.0,0.0,62.6,0.0,72.0%,1.33
22,quinta,não,primavera,31.8,6.91,92.0,0.0,23.0%,0.85
13,quarta,não,primavera,32.9,40.32,91.2,0.06,33.0%,3.13
12,quarta,não,outono,27.1,0.0,76.2,0.5,29.0%,1.81
23,domingo,não,outono,33.1,0.0,64.9,0.0,97.0%,1.21
2,quarta,não,verão,31.4,0.0,76.9,0.0,32.0%,1.21
7,quarta,não,verão,31.3,0.0,70.1,0.42,62.0%,0.61
9,sábado,não,primavera,26.7,0.0,61.1,0.98,42.0%,1.33
22,segunda,não,inverno,19.0,0.0,70.1,0.0,26.0%,1.09
19,segunda,não,inverno,14.9,0.0,43.0,0.0,97.0%,3.37
9,sexta,não,inverno,12.1,0.0,53.5,0.42,97.0%,4.21
9,segunda,não,inverno,11.1,0.0,43.7,0.17,96.0%,3.73
9,terça,não,inverno,14.8,0.0,54.3,0.18,88.0%,3.37
21,terça,não,inverno,20.1,0.0,61.1,0.0,97.0%,4.81
6,terça,não,verão,34.3,0.0,79.2,0.02,62.0%,1.33
6,quinta,não,primavera,26.7,0.0,80.7,0.0,16.0%,0.85
5,sexta,não,primavera,23.9,0.12,79.2,0.0,52.0%,2.65
7,terça,não,inverno,15.4,0.0,66.4,0.0,67.0%,3.61
14,domingo,não,outono,30.3,0.0,41.5,1.98,73.0%,1.69
21,terça,não,inverno,18.3,0.0,59.6,0.0,81.0%,1.09
18,segunda,não,verão,41.8,0.0,51.3,1.23,97.0%,3.37
15,segunda,não,inverno,16.9,0.0,33.2,1.87,96.0%,3.01
17,sexta,não,primavera,32.9,0.0,49.0,1.44,32.0%,3.85
13,quinta,não,verão,40.1,0.0,53.5,3.36,80.0%,3.49
2,sábado,sim,inverno,15.8,0.0,40.7,0.0,97.0%,4.93
5,sábado,não,primavera,18.9,0.0,47.5,0.0,71.0%,1.45
12,quinta,não,outono,30.5,0.0,46.0,2.25,91.0%,1.93
5,terça,não,outono,19.1,0.0,69.4,0.0,97.0%,0.97
23,quinta,não,outono,20.1,0.0,60.3,0.0,68.0%,2.53
20,quinta,não,verão,34.1,0.46,64.9,0.0,68.0%,2.17
22,sábado,não,outono,20.1,0.0,82.2,0.0,28.0%,1.57
6,sexta,não,inverno,13.4,0.0,66.4,0.0,44.0%,1.09
20,quarta,não,inverno,16.6,0.0,45.2,0.0,97.0%,3.97
13,quarta,não,primavera,30.0,0.0,58.8,1.63,52.0%,3.97
13,terça,não,inverno,22.2,0.0,53.5,0.53,19.0%,1.21
16,domingo,não,primavera,33.0,0.0,49.0,2.04,97.0%,2.29
19,sábado,não,verão,37.9,0.0,76.9,0.15,48.0%,0.25
17,quinta,não,primavera,30.3,0.0,72.4,0.47,27.0%,2.41
7,sexta,não,verão,37.3,0.0,79.9,0.09,45.0%,1.21
16,sábado,não,verão,39.5,0.0,59.6,2.16,92.0%,3.01
23,domingo,não,primavera,24.8,0.0,52.0,0.0,96.0%,2.65
9,domingo,não,primavera,30.7,0.0,56.6,1.74,95.0%,1.93
18,quarta,não,primavera,29.7,0.0,58.1,0.35,90.0%,3.97
9,sábado,não,verão,34.5,0.0,79.2,0.53,14.0%,1.33
5,quinta,não,outono,19.5,0.0,43.7,0.0,97.0%,1.33
22,sábado,não,verão,37.7,0.0,73.9,0.0,80.0%,1.33
22,terça,não,inverno,17.2,0.0,82.2,0.0,49.0%,1.69
10,quinta,não,verão,34.1,0.0,62.6,0.89,97.0%,2.29
12,sábado,não,primavera,32.0,0.0,49.8,3.42,97.0%,2.77
22,sexta,sim,inverno,22.4,0.0,70.9,0.0,39.0%,3.49
20,segunda,não,inverno,12.9,0.0,39.2,0.0,97.0%,4.45
7,sábado,não,primavera,18.4,0.0,50.5,0.0,73.0%,1.93
4,domingo,não,outono,19.9,0.0,85.2,0.0,16.0%,1.09
7,segunda,não,verão,37.1,0.0,69.4,0.27,85.0%,0.85
16,segunda,não,inverno,19.7,0.0,83.7,0.03,7.0%,2.53
0,sábado,não,inverno,22.2,0.0,74.7,0.0,38.0%,2.53
9,sábado,não,primavera,19.8,0.0,40.7,0.81,74.0%,2.05
23,terça,não,verão,36.1,0.0,75.4,0.0,46.0%,2.17
21,quarta,não,primavera,28.6,0.0,64.1,0.0,95.0%,1.57
14,quinta,não,primavera,30.9,0.0,41.5,3.31,94.0%,6.13
13,sábado,não,verão,39.0,0.0,63.3,2.75,81.0%,3.37
3,domingo,não,primavera,27.3,0.0,49.0,0.0,97.0%,1.45
20,sábado,não,outono,21.9,0.0,50.5,0.0,93.0%,3.49
22,sexta,não,primavera,28.1,0.0,65.6,0.0,27.0%,1.93
4,sábado,não,inverno,10.3,0.0,45.2,0.0,97.0%,3.49
3,segunda,não,verão,34.0,0.0,79.2,0.0,43.0%,1.33
4,sábado,não,outono,32.7,0.0,83.7,0.0,46.0%,0.73
10,quinta,não,verão,38.0,0.0,69.4,0.54,46.0%,2.41
7,segunda,não,inverno,15.5,0.0,76.2,0.0,85.0%,0.25
0,quinta,não,primavera,27.1,0.0,53.5,0.0,91.0%,0.61
19,terça,não,verão,33.9,0.0,62.6,0.28,59.0%,3.37
23,segunda,não,verão,38.3,0.0,61.8,0.0,97.0%,2.17
21,quinta,não,verão,36.2,0.0,52.8,0.0,97.0%,2.65
13,sábado,não,primavera,32.9,0.0,47.5,3.52,97.0%,2.65
22,terça,não,verão,35.0,0.0,61.1,0.0,97.0%,1.45
20,domingo,não,inverno,15.2,0.0,59.6,0.0,97.0%,2.29
16,sábado,não,inverno,14.5,0.0,33.9,0.66,97.0%,1.57
8,segunda,não,primavera,19.5,0.0,68.6,0.19,93.0%,1.09
18,segunda,não,inverno,13.9,0.0,43.7,0.06,97.0%,3.25
7,quinta,não,verão,31.8,0.0,73.1,0.41,34.0%,1.57
14,terça,não,outono,31.6,0.0,40.0,2.09,89.0%,2.53
8,sexta,não,inverno,19.0,0.0,69.4,0.0,30.0%,0.97
21,quinta,não,outono,29.3,1.73,90.5,0.0,47.0%,2.89
7,domingo,não,outono,32.9,0.0,89.7,0.02,21.0%,1.81
9,terça,não,verão,36.7,0.0,63.3,1.59,61.0%,2.89
17,terça,não,inverno,22.9,0.0,61.1,0.16,30.0%,1.45
3,sábado,não,primavera,25.5,0.0,73.9,0.0,35.0%,2.29
2,quinta,não,primavera,26.9,0.0,80.7,0.0,18.0%,2.17
7,domingo,não,outono,21.8,0.0,77.7,0.0,44.0%,1.81
7,sexta,não,outono,29.6,0.0,59.6,0.07,97.0%,1.93
7,terça,não,primavera,23.4,0.0,58.8,0.13,82.0%,2.29
4,sexta,não,outono,17.0,0.0,49.8,0.0,97.0%,1.09
13,quinta,não,primavera,35.0,0.0,53.5,3.34,55.0%,3.25
4,terça,não,verão,30.5,0.0,67.9,0.0,45.0%,1.81
18,segunda,não,outono,35.2,0.0,60.3,0.54,97.0%,3.61
22,terça,não,outono,23.4,0.0,59.6,0.0,83.0%,2.29
6,quarta,não,inverno,15.7,0.0,43.7,0.0,97.0%,4.33
10,terça,não,outono,24.3,0.0,56.6,1.16,34.0%,1.33
19,sábado,não,outono,22.3,0.0,51.3,0.0,86.0%,1.21
12,quarta,não,inverno,19.8,0.0,30.9,1.99,89.0%,2.65
3,terça,não,inverno,18.5,0.0,70.9,0.0,21.0%,0.97
0,sexta,não,inverno,16.7,0.0,70.1,0.0,67.0%,2.89
