hora,dia,feriado,estação,temperatura,chuva,umidade,sol,visibilidade,vento,aluguéis
6,domingo,não,verão,33.7,0.0,66.4,0.0,97.0%,0.97,274
20,sexta,não,primavera,27.4,0.0,79.9,0.02,25.0%,2.77,12
16,sexta,não,outono,26.2,0.0,67.9,0.44,33.0%,3.85,1131
9,quinta,não,outono,29.2,1.38,82.2,0.13,46.0%,2.41,58
19,sábado,não,primavera,23.5,0.0,78.4,0.05,11.0%,3.61,535
4,domingo,não,outono,29.6,2.88,85.2,0.0,77.0%,3.49,9
14,domingo,não,outono,25.1,0.0,46.0,1.24,84.0%,3.13,1065
5,terça,não,outono,32.4,0.0,83.7,0.0,54.0%,0.97,275
0,domingo,não,verão,37.1,0.0,60.3,0.0,97.0%,0.49,1095
13,sexta,não,verão,36.6,0.0,40.7,3.03,86.0%,2.65,1100
5,quinta,não,outono,23.5,0.0,79.2,0.0,97.0%,1.57,194
13,sábado,não,verão,35.8,0.0,46.0,3.36,94.0%,1.69,1718
4,quinta,não,inverno,14.5,0.0,42.2,0.0,97.0%,2.17,56
0,segunda,não,inverno,17.6,0.0,47.5,0.0,89.0%,2.29,153
18,sexta,não,primavera,24.8,0.0,45.2,0.37,46.0%,4.57,1625
22,sábado,não,inverno,13.7,0.0,47.5,0.0,97.0%,2.17,195
16,sexta,não,primavera,34.5,0.0,38.5,1.78,92.0%,5.17,1546
2,quinta,não,verão,39.3,0.0,69.4,0.0,73.0%,0.25,466
15,terça,não,inverno,17.5,0.0,37.7,0.91,97.0%,3.85,200
23,sexta,não,outono,32.3,0.0,58.1,0.0,97.0%,2.41,1245
14,quarta,não,outono,30.1,0.0,47.5,1.63,96.0%,3.25,1158
7,domingo,não,inverno,12.9,0.0,56.6,0.0,97.0%,0.85,307
23,segunda,não,inverno,11.5,0.0,58.1,0.0,97.0%,4.21,153
1,terça,não,primavera,23.9,0.0,86.7,0.0,14.0%,0.37,123
0,segunda,não,primavera,23.1,0.58,89.7,0.0,42.0%,1.33,61
18,terça,não,outono,25.4,0.0,52.0,0.01,94.0%,2.41,2037
3,quarta,não,primavera,28.3,0.58,90.5,0.0,31.0%,2.89,52
4,sexta,sim,inverno,15.3,0.0,49.8,0.0,95.0%,1.93,47
10,sábado,não,outono,27.0,0.0,55.0,1.61,82.0%,0.85,1007
6,terça,não,outono,25.7,0.0,70.9,0.0,44.0%,3.97,8
22,terça,não,outono,24.3,0.0,48.3,0.0,88.0%,4.33,928
20,sábado,não,primavera,19.1,0.0,44.5,0.0,96.0%,3.25,436
8,quarta,não,inverno,10.7,0.0,48.3,0.02,97.0%,3.61,445
19,sábado,não,outono,28.1,0.0,54.3,0.0,97.0%,2.53,1415
2,terça,não,outono,20.9,0.0,82.2,0.0,15.0%,1.21,304
17,domingo,sim,inverno,19.8,0.0,83.0,0.04,29.0%,3.37,111
6,segunda,não,outono,19.5,0.0,84.5,0.0,15.0%,1.57,353
18,quinta,não,primavera,25.3,0.0,92.0,0.03,6.0%,3.25,683
6,quarta,sim,verão,37.3,0.0,73.9,0.0,83.0%,1.45,358
22,sexta,não,primavera,29.2,0.0,37.0,0.0,97.0%,2.65,1193
18,sábado,não,verão,38.3,0.0,63.3,0.99,94.0%,3.25,3087
0,quinta,não,verão,34.8,0.0,89.0,0.0,62.0%,3.61,225
8,sábado,não,outono,32.9,0.0,76.2,0.43,69.0%,1.33,2275
0,quarta,não,outono,23.1,0.23,73.9,0.0,38.0%,1.69,133
14,domingo,não,primavera,27.5,0.0,55.8,2.3,59.0%,4.69,1096
21,terça,não,inverno,19.1,0.0,33.9,0.0,97.0%,2.17,422
19,quinta,não,outono,34.3,0.0,49.0,0.1,97.0%,2.53,1992
7,domingo,não,outono,29.5,0.0,64.1,0.06,97.0%,1.81,1564
4,segunda,não,outono,21.3,0.0,68.6,0.0,57.0%,1.33,102
10,terça,não,verão,37.8,0.0,59.6,2.36,68.0%,2.17,726
17,quarta,não,inverno,22.7,0.0,43.7,0.42,63.0%,3.61,494
11,segunda,não,outono,29.5,0.0,67.1,1.42,33.0%,2.05,915
1,sexta,não,primavera,26.2,0.0,63.3,0.0,45.0%,0.49,445
6,quinta,não,inverno,15.1,0.0,86.7,0.0,13.0%,1.57,94
15,terça,não,verão,38.8,0.0,33.9,2.95,91.0%,3.25,1571
18,segunda,não,primavera,24.6,1.15,90.5,0.07,29.0%,2.53,49
13,domingo,não,outono,24.9,0.0,70.9,0.33,18.0%,2.29,767
0,sexta,não,primavera,24.7,0.0,64.1,0.0,97.0%,2.29,441
16,sexta,não,primavera,32.1,0.0,45.2,1.82,40.0%,4.57,1166
21,terça,não,verão,32.7,0.0,67.9,0.0,47.0%,3.13,2392
6,quarta,não,verão,34.1,0.0,76.9,0.0,97.0%,0.61,669
14,segunda,não,inverno,16.0,0.0,33.2,2.02,96.0%,2.05,209
23,sexta,não,primavera,29.9,0.0,61.1,0.0,39.0%,0.97,901
12,quarta,não,primavera,29.3,0.0,61.1,1.55,43.0%,4.81,634
0,sábado,não,verão,37.6,0.0,74.7,0.0,95.0%,2.17,937
12,segunda,não,inverno,22.9,0.0,39.2,2.35,63.0%,1.57,433
12,domingo,não,verão,40.9,0.0,53.5,1.92,96.0%,2.29,655
23,quinta,não,outono,25.6,0.0,66.4,0.0,97.0%,0.49,956
0,terça,não,primavera,30.4,0.0,76.2,0.0,14.0%,0.85,772
6,quinta,não,outono,31.9,0.0,71.6,0.0,97.0%,2.17,670
16,quarta,não,primavera,33.7,0.0,43.0,2.57,92.0%,5.29,1570
19,terça,não,primavera,31.0,0.0,70.9,0.33,97.0%,1.09,1648
10,domingo,não,outono,33.6,0.0,52.0,2.1,97.0%,2.05,942
12,domingo,não,primavera,31.4,0.0,65.6,0.68,50.0%,3.73,926
6,quarta,não,inverno,12.9,0.0,67.9,0.0,84.0%,1.33,104
4,quarta,não,verão,32.2,4.61,91.2,0.0,97.0%,1.45,69
9,sexta,não,inverno,18.7,0.0,89.0,0.37,10.0%,0.97,223
19,quarta,não,primavera,29.0,0.0,63.3,0.06,70.0%,3.61,1300
15,quinta,não,outono,31.0,0.0,46.8,1.72,97.0%,2.53,1208
1,quarta,não,verão,34.7,0.58,90.5,0.0,22.0%,0.85,251
1,domingo,não,verão,37.1,0.0,69.4,0.0,97.0%,1.33,629
12,quinta,não,outono,27.5,0.0,50.5,1.61,48.0%,1.33,953
13,domingo,não,outono,36.5,0.0,42.2,3.12,97.0%,2.29,1437
8,sábado,não,verão,35.9,0.0,66.4,1.33,93.0%,0.85,2228
7,domingo,não,primavera,24.9,0.0,62.6,0.25,83.0%,1.09,312
22,quinta,não,verão,33.3,0.0,58.8,0.0,97.0%,2.77,1922
13,sexta,não,inverno,21.5,0.0,37.7,1.11,67.0%,3.37,351
22,quinta,não,verão,32.9,0.0,72.4,0.0,95.0%,1.45,1745
0,quarta,não,outono,21.7,0.0,45.2,0.0,38.0%,2.89,465
0,quinta,não,primavera,25.0,0.0,65.6,0.0,81.0%,2.77,632
12,quinta,não,primavera,30.5,0.0,59.6,2.24,29.0%,3.01,720
9,quarta,não,primavera,26.1,0.0,42.2,1.6,91.0%,1.21,1080
11,domingo,não,outono,23.4,0.0,44.5,1.25,83.0%,1.21,654
16,quarta,não,primavera,33.7,0.0,32.4,2.26,91.0%,3.97,1458
3,sábado,sim,inverno,15.3,0.0,39.2,0.0,97.0%,3.85,42
18,sexta,não,primavera,29.9,0.0,61.1,0.52,32.0%,3.97,1943
6,sábado,sim,inverno,14.2,0.0,42.2,0.0,97.0%,3.25,50
2,quarta,não,outono,22.6,0.0,67.1,0.0,97.0%,0.25,298
14,quinta,não,inverno,21.5,0.0,55.8,1.01,57.0%,5.41,346
8,quarta,não,verão,31.5,0.0,91.2,0.25,10.0%,2.05,2005
16,quinta,não,verão,42.8,0.0,51.3,2.16,81.0%,4.45,775
18,quinta,sim,inverno,19.1,0.0,31.7,0.2,97.0%,3.25,204
18,domingo,não,primavera,32.1,0.0,48.3,1.06,97.0%,1.93,2154
14,terça,não,inverno,16.9,0.0,35.4,1.09,96.0%,4.69,186
0,sábado,sim,outono,28.0,0.0,73.9,0.0,97.0%,0.73,1053
2,sábado,não,inverno,17.7,0.0,81.4,0.0,11.0%,0.97,197
11,sexta,não,verão,33.9,0.0,64.9,2.87,29.0%,2.41,972
12,quarta,não,verão,36.6,0.0,72.4,0.54,97.0%,5.29,656
16,quarta,sim,verão,42.7,0.0,47.5,0.44,97.0%,1.09,886
12,domingo,não,outono,35.6,0.0,47.5,2.89,95.0%,1.69,1228
15,quinta,não,verão,34.7,0.0,61.1,1.54,81.0%,2.41,1302
23,terça,não,outono,24.5,0.0,50.5,0.0,88.0%,4.45,384
7,terça,não,outono,18.7,0.0,58.1,0.0,97.0%,1.57,949
3,domingo,não,inverno,17.5,0.0,49.8,0.0,80.0%,1.21,117
19,terça,não,outono,24.9,0.0,52.0,0.0,92.0%,1.81,1534
0,quarta,não,outono,23.0,0.0,58.8,0.0,91.0%,1.33,623
19,sexta,não,primavera,21.3,0.0,72.4,0.03,26.0%,3.49,694
16,terça,não,inverno,17.1,0.0,30.9,0.61,97.0%,4.21,292
16,sexta,não,verão,38.9,0.0,41.5,2.17,61.0%,4.81,1478
14,segunda,não,outono,36.1,0.0,48.3,2.8,89.0%,4.21,1106
10,terça,não,primavera,26.9,0.0,69.4,0.97,97.0%,1.81,653
16,quarta,não,inverno,20.5,0.0,46.8,0.51,89.0%,3.73,486
7,segunda,não,primavera,26.5,0.0,18.1,0.48,97.0%,1.33,1150
19,quarta,não,outono,26.0,0.0,57.3,0.0,64.0%,3.13,1479
9,sexta,não,verão,38.3,0.0,70.1,1.12,37.0%,2.05,941
9,domingo,não,verão,39.2,0.0,61.8,1.24,78.0%,2.53,608
1,sábado,não,outono,32.9,0.0,82.2,0.0,69.0%,0.49,750
8,quarta,não,outono,20.8,0.0,68.6,0.15,97.0%,2.41,1919
6,domingo,não,primavera,21.4,0.0,81.4,0.0,9.0%,1.09,79
19,sábado,não,inverno,22.3,0.0,75.4,0.0,11.0%,1.57,274
21,domingo,não,outono,27.0,0.0,55.0,0.0,83.0%,1.45,1163
5,domingo,não,primavera,24.8,0.0,81.4,0.0,22.0%,2.29,10
6,sexta,não,outono,23.1,0.0,67.1,0.0,35.0%,0.85,427
7,domingo,não,primavera,22.0,0.0,61.8,0.0,46.0%,1.45,163
21,domingo,não,outono,33.8,0.0,61.1,0.0,97.0%,1.57,2021
22,quarta,não,primavera,25.6,0.0,61.8,0.0,97.0%,2.05,1055
14,quinta,não,verão,38.4,0.0,44.5,2.53,77.0%,1.93,1755
20,segunda,não,primavera,32.6,0.0,66.4,0.02,20.0%,2.77,1973
12,quinta,não,inverno,16.1,0.0,42.2,1.02,83.0%,3.97,311
15,sábado,não,verão,42.7,0.0,44.5,2.71,66.0%,3.85,800
3,quarta,não,outono,25.5,0.58,84.5,0.0,7.0%,1.45,54
23,domingo,não,primavera,25.9,3.46,89.0,0.0,18.0%,2.17,25
2,sexta,não,verão,34.9,0.0,83.0,0.0,72.0%,1.81,612
4,terça,sim,outono,26.3,0.0,70.1,0.0,97.0%,0.85,163
6,quarta,não,outono,27.2,0.0,60.3,0.0,97.0%,3.01,645
14,quarta,não,outono,28.7,0.0,69.4,1.15,34.0%,1.93,780
23,quarta,não,inverno,20.1,0.0,73.9,0.0,14.0%,1.21,240
0,quinta,não,verão,35.6,0.0,75.4,0.0,48.0%,1.81,1081
11,sábado,não,verão,33.9,0.0,52.8,2.96,95.0%,2.17,1345
11,sexta,sim,inverno,19.0,0.0,37.0,1.7,87.0%,1.93,107
3,quarta,não,inverno,16.1,0.0,42.2,0.0,96.0%,1.33,66
5,segunda,não,verão,35.5,0.0,69.4,0.0,68.0%,1.21,295
12,terça,não,inverno,12.8,0.0,44.5,1.14,96.0%,3.73,238
18,sexta,não,verão,37.3,0.0,61.1,0.84,97.0%,3.13,2848
5,sábado,não,verão,36.8,0.0,67.1,0.0,97.0%,1.93,207
11,quarta,não,verão,32.8,9.22,91.2,0.25,29.0%,0.85,161
3,quarta,não,inverno,11.1,0.0,59.6,0.0,93.0%,2.41,85
11,quarta,sim,verão,41.9,0.0,51.3,2.58,92.0%,1.69,597
22,quarta,não,primavera,32.9,0.0,91.2,0.0,8.0%,2.05,405
21,segunda,não,inverno,17.1,0.0,82.2,0.0,29.0%,3.73,201
21,sexta,não,verão,36.4,0.0,50.5,0.0,97.0%,2.17,2013
6,quinta,não,verão,36.7,0.0,72.4,0.0,97.0%,1.57,640
21,quarta,não,outono,32.8,0.12,65.6,0.0,53.0%,2.41,14
17,sexta,não,outono,35.6,0.0,60.3,0.42,97.0%,2.29,2067
20,quinta,não,primavera,31.7,0.0,52.8,0.05,69.0%,3.37,1907
0,quinta,não,outono,23.5,0.0,68.6,0.0,54.0%,0.73,619
2,terça,não,verão,30.7,0.0,63.3,0.0,90.0%,2.41,685
23,quinta,não,primavera,24.5,0.0,86.0,0.0,30.0%,5.17,350
10,segunda,não,outono,26.1,0.0,64.9,0.77,25.0%,0.85,15
18,sábado,não,outono,35.5,0.0,61.8,0.16,97.0%,3.73,2507
4,quinta,não,verão,36.8,0.0,74.7,0.0,66.0%,1.45,260
8,segunda,não,verão,38.5,0.0,62.6,1.02,94.0%,1.21,1561
11,segunda,não,verão,33.0,0.58,90.5,0.36,29.0%,2.17,162
19,domingo,não,inverno,15.1,0.0,57.3,0.0,97.0%,2.65,353
19,quinta,não,verão,32.3,0.0,91.2,0.19,85.0%,1.45,950
0,terça,não,verão,32.3,0.0,58.1,0.0,84.0%,1.93,1179
12,quinta,não,inverno,15.1,0.0,43.7,0.6,86.0%,1.81,291
14,terça,não,primavera,35.3,0.0,58.1,2.5,48.0%,2.65,1189
8,segunda,não,verão,35.9,0.0,70.1,1.09,76.0%,0.85,1945
18,segunda,sim,outono,30.1,0.0,50.5,0.05,97.0%,2.05,9
12,sexta,não,verão,38.5,0.0,40.7,3.17,96.0%,2.53,918
9,sábado,não,verão,34.5,0.0,46.0,1.31,94.0%,1.57,1084
11,quarta,não,outono,22.1,0.0,29.4,0.98,69.0%,1.57,615
0,domingo,não,primavera,29.3,0.0,72.4,0.0,51.0%,1.21,727
21,quarta,não,inverno,17.3,0.0,57.3,0.0,97.0%,2.89,353
9,sábado,não,primavera,22.7,0.0,48.3,0.69,29.0%,3.25,468
14,sábado,não,inverno,15.6,0.0,37.0,1.2,84.0%,2.65,198
19,quarta,não,primavera,28.7,2.3,91.2,0.0,20.0%,1.09,38
19,quarta,não,outono,22.3,0.0,36.2,0.0,91.0%,3.85,1049
13,segunda,não,primavera,23.3,0.0,51.3,1.24,74.0%,2.65,517
17,domingo,não,verão,36.0,0.0,75.4,0.36,68.0%,1.45,1611
18,terça,não,verão,36.1,0.0,54.3,0.53,97.0%,1.45,2359
22,segunda,não,outono,31.5,0.0,56.6,0.0,97.0%,1.69,1804
11,quarta,não,outono,23.3,0.0,40.7,0.44,97.0%,1.93,662
20,segunda,sim,inverno,18.1,0.0,48.3,0.0,94.0%,1.69,213
4,quarta,não,inverno,20.3,0.0,69.4,0.0,16.0%,0.85,62
6,quinta,não,outono,23.3,0.0,83.0,0.0,63.0%,1.81,462
20,sábado,não,verão,39.3,0.0,58.1,0.08,97.0%,2.41,1670
18,domingo,não,primavera,31.0,0.0,67.9,0.95,54.0%,1.81,2353
11,domingo,não,verão,40.9,0.0,52.0,2.74,94.0%,2.53,508
20,domingo,não,outono,23.8,0.0,58.1,0.0,79.0%,0.97,719
4,quinta,não,primavera,24.7,0.0,67.9,0.0,85.0%,1.57,145
13,domingo,não,verão,35.5,0.0,57.3,1.81,31.0%,1.57,1576
15,quarta,sim,primavera,19.4,0.0,44.5,2.54,76.0%,5.65,467
0,terça,não,primavera,20.5,0.0,81.4,0.0,38.0%,0.97,210
16,sexta,não,outono,32.9,0.0,52.8,1.67,97.0%,1.69,6
23,segunda,não,verão,38.6,0.0,61.8,0.0,97.0%,1.93,1210
16,domingo,não,primavera,29.3,0.0,47.5,1.91,18.0%,3.97,1043
22,sexta,não,inverno,18.3,0.0,55.0,0.0,42.0%,2.65,311
8,sábado,não,inverno,13.7,0.0,62.6,0.01,76.0%,1.21,791
6,quarta,não,inverno,19.1,0.12,75.4,0.0,18.0%,4.69,211
0,sexta,não,verão,31.4,0.0,79.9,0.0,31.0%,2.29,984
10,terça,não,inverno,20.5,0.0,53.5,0.22,40.0%,1.09,271
14,quinta,não,outono,29.8,2.88,89.7,0.48,27.0%,2.17,27
7,terça,não,inverno,14.7,0.0,60.3,0.0,95.0%,1.21,140
5,quinta,não,outono,24.6,0.0,83.7,0.0,14.0%,1.21,144
4,sexta,não,verão,32.6,0.0,65.6,0.0,97.0%,2.05,218
23,segunda,não,verão,36.1,0.0,74.7,0.0,97.0%,2.05,1300
10,segunda,não,verão,38.7,0.0,61.8,1.84,91.0%,0.97,688
6,sábado,não,primavera,21.1,0.0,55.8,0.0,31.0%,0.97,121
15,domingo,não,inverno,14.7,0.0,43.0,0.92,97.0%,5.65,281
23,terça,não,outono,25.8,0.0,76.9,0.0,39.0%,0.85,890
20,quarta,não,outono,21.7,0.0,50.5,0.0,94.0%,1.09,951
20,sexta,não,primavera,29.6,0.0,49.0,0.0,52.0%,3.97,1510
15,domingo,não,primavera,29.5,0.0,46.8,2.27,13.0%,3.97,969
11,sexta,não,outono,30.9,0.58,86.7,0.64,94.0%,2.41,103
4,sábado,sim,inverno,14.9,0.0,39.2,0.0,97.0%,3.25,26
9,quarta,não,verão,36.5,0.0,62.6,1.18,46.0%,0.73,991
0,quinta,não,verão,38.2,0.0,65.6,0.0,97.0%,2.65,1027
4,quarta,não,verão,34.7,0.0,83.0,0.0,96.0%,5.05,141
15,sexta,não,inverno,16.6,0.0,41.5,1.36,97.0%,3.49,186
21,terça,não,outono,26.7,0.0,70.9,0.0,69.0%,1.69,1386
11,segunda,não,outono,24.9,0.0,56.6,1.42,38.0%,0.85,755
2,terça,não,verão,31.4,0.0,63.3,0.0,58.0%,2.53,683
3,terça,não,verão,33.6,0.0,88.2,0.0,97.0%,0.97,295
12,quarta,não,inverno,20.8,0.0,67.1,0.98,41.0%,3.13,439
19,quarta,não,primavera,19.7,0.0,79.2,0.0,97.0%,1.09,413
6,sexta,sim,inverno,14.9,0.0,49.8,0.0,96.0%,1.09,45
1,domingo,não,primavera,18.9,0.0,68.6,0.0,97.0%,1.21,202
12,sábado,não,inverno,21.0,0.0,46.0,1.75,37.0%,1.93,370
4,domingo,não,primavera,30.3,0.0,62.6,0.0,61.0%,1.81,219
2,terça,não,primavera,19.8,0.0,84.5,0.0,25.0%,0.85,107
7,quinta,não,inverno,13.7,0.0,54.3,0.0,96.0%,3.13,323
18,quinta,não,primavera,23.7,0.0,53.5,0.34,97.0%,2.29,1169
17,terça,não,primavera,34.3,0.0,67.1,1.02,69.0%,2.53,2030
13,quinta,não,outono,27.4,0.0,42.2,2.22,88.0%,2.41,973
12,terça,não,outono,24.0,0.0,43.7,2.21,92.0%,2.05,890
21,domingo,sim,inverno,17.3,0.0,44.5,0.0,97.0%,1.45,187
6,sábado,não,outono,20.8,0.0,37.0,0.0,97.0%,3.01,87
5,quarta,não,outono,20.3,0.0,43.7,0.0,50.0%,1.57,155
14,segunda,não,outono,32.1,0.0,40.7,1.69,41.0%,2.89,1135
9,quinta,não,verão,38.7,0.0,59.6,1.46,97.0%,1.57,883
18,quarta,não,verão,36.3,0.0,59.6,1.26,61.0%,3.97,3390
18,quinta,não,outono,35.5,0.0,46.8,0.64,97.0%,2.05,2267
21,sábado,não,primavera,22.8,0.0,81.4,0.0,9.0%,3.61,500
21,domingo,sim,outono,31.1,0.0,46.8,0.0,97.0%,2.77,1161
15,segunda,não,primavera,31.6,0.0,53.5,1.83,24.0%,4.21,1305
16,segunda,não,inverno,24.7,0.0,41.5,1.54,47.0%,3.97,563
8,terça,não,verão,37.9,0.0,56.6,1.02,97.0%,1.33,1675
7,sábado,não,outono,32.3,0.0,80.7,0.09,68.0%,0.73,1447
22,domingo,não,primavera,30.7,0.0,55.8,0.0,89.0%,1.45,1379
19,terça,não,outono,24.5,0.0,57.3,0.0,23.0%,3.49,1038
13,quarta,não,verão,35.8,0.0,56.6,3.36,53.0%,4.09,1196
23,terça,não,inverno,21.9,0.0,58.1,0.0,28.0%,2.05,315
11,domingo,não,verão,36.4,0.0,57.3,2.82,27.0%,2.77,879
5,quinta,não,verão,34.1,0.0,84.5,0.0,29.0%,0.49,344
23,segunda,não,primavera,24.9,0.0,64.9,0.0,26.0%,0.97,462
22,quarta,não,primavera,29.1,0.0,71.6,0.0,87.0%,2.65,998
5,quarta,não,outono,21.1,0.0,73.9,0.0,97.0%,1.33,149
21,segunda,não,outono,22.1,0.0,64.1,0.0,97.0%,3.01,985
15,segunda,não,primavera,24.9,0.0,61.1,0.43,97.0%,3.85,268
0,domingo,não,verão,32.0,0.0,71.6,0.0,59.0%,3.61,932
15,terça,não,outono,29.4,0.0,69.4,1.55,47.0%,2.05,1020
12,quinta,não,inverno,17.8,0.0,46.8,0.75,82.0%,1.45,292
11,quinta,não,inverno,17.9,0.0,64.9,0.77,25.0%,1.09,252
1,domingo,não,verão,35.3,0.0,80.7,0.0,77.0%,3.01,879
4,sexta,não,verão,31.3,0.0,60.3,0.0,85.0%,1.69,179
7,quarta,não,outono,25.5,0.0,86.7,0.0,11.0%,1.81,533
17,quarta,sim,primavera,18.6,0.0,46.0,1.23,67.0%,6.49,432
12,domingo,não,primavera,33.9,0.0,46.8,1.87,86.0%,3.61,1411
13,segunda,não,inverno,14.9,0.0,50.5,1.18,93.0%,5.89,220
19,sexta,sim,primavera,32.5,0.0,69.4,0.16,30.0%,2.05,1709
2,segunda,não,primavera,26.4,0.0,89.0,0.0,9.0%,2.17,246
1,terça,não,primavera,24.3,0.0,48.3,0.0,97.0%,2.77,388
12,domingo,não,primavera,32.0,0.0,41.5,2.79,63.0%,3.37,1383
2,segunda,sim,inverno,15.9,0.0,49.8,0.0,97.0%,1.33,183
13,quarta,não,outono,33.9,0.0,43.7,2.84,97.0%,2.77,1698
6,quinta,não,inverno,13.9,0.0,54.3,0.0,97.0%,3.13,152
11,sexta,não,outono,21.2,0.0,37.0,1.56,95.0%,2.65,648
17,quarta,não,outono,29.7,0.0,53.5,0.59,97.0%,2.89,1915
21,quinta,não,outono,25.5,0.0,76.9,0.0,15.0%,1.45,857
9,sexta,não,primavera,27.1,0.0,34.7,0.93,97.0%,1.57,988
21,sexta,não,verão,33.4,0.0,64.9,0.0,66.0%,1.57,2390
7,terça,não,outono,27.1,0.0,74.7,0.01,87.0%,1.21,12
10,quarta,não,primavera,29.1,0.0,50.5,2.41,97.0%,1.93,965
23,sexta,não,inverno,16.6,0.0,70.1,0.0,70.0%,2.65,193
23,domingo,não,primavera,26.5,0.0,61.1,0.0,97.0%,2.53,776
8,domingo,não,verão,32.8,0.0,85.2,0.31,97.0%,0.85,2030
4,sábado,não,inverno,17.6,0.0,80.7,0.0,12.0%,1.09,93
10,quarta,não,inverno,21.8,0.0,67.1,0.56,64.0%,4.93,247
13,segunda,não,verão,43.6,0.0,46.8,3.05,91.0%,3.01,545
21,domingo,não,primavera,29.1,0.0,51.3,0.0,44.0%,1.69,1396
4,quinta,não,inverno,7.7,0.0,46.0,0.0,97.0%,3.13,33
16,quinta,não,outono,22.2,0.0,47.5,0.1,73.0%,3.37,763
11,quarta,não,inverno,22.5,0.0,68.6,0.52,57.0%,4.45,298
13,sexta,não,verão,39.2,0.0,40.7,3.3,97.0%,2.77,830
20,quarta,não,primavera,21.1,0.0,51.3,0.0,97.0%,5.17,473
12,sábado,não,primavera,34.5,0.0,28.7,3.19,83.0%,4.21,1139
16,quinta,não,verão,35.8,0.0,53.5,2.45,97.0%,4.81,1719
11,sábado,não,outono,19.1,0.0,91.2,0.07,47.0%,3.01,129
13,terça,não,verão,35.7,0.0,52.0,3.33,97.0%,2.41,1455
13,sexta,não,verão,31.9,0.58,83.7,0.31,38.0%,1.45,105
23,sábado,não,verão,32.3,0.0,60.3,0.0,97.0%,2.05,1204
23,quinta,não,inverno,20.3,0.0,65.6,0.0,61.0%,3.37,209
16,terça,não,primavera,30.9,0.0,35.4,2.39,95.0%,5.29,1287
0,sábado,não,primavera,26.1,0.0,76.2,0.0,29.0%,1.81,551
8,segunda,sim,outono,28.6,0.0,57.3,0.49,97.0%,2.89,302
8,quinta,não,outono,30.3,0.58,86.7,0.11,44.0%,1.81,304
1,terça,não,verão,31.8,0.0,61.1,0.0,70.0%,0.73,994
8,terça,não,inverno,16.9,0.0,71.6,0.06,30.0%,2.29,734
6,quarta,não,primavera,19.5,0.0,61.8,0.0,58.0%,4.81,113
14,quinta,não,verão,35.4,0.0,52.0,1.39,96.0%,2.89,1260
14,sábado,não,verão,39.2,0.0,61.8,2.46,72.0%,3.85,1015
8,quinta,não,outono,23.6,0.0,75.4,0.25,63.0%,1.69,2077
20,segunda,não,primavera,26.9,0.0,49.8,0.0,51.0%,3.61,848
18,sexta,não,primavera,22.3,0.0,69.4,0.38,26.0%,4.33,1102
22,sábado,não,inverno,13.3,0.0,49.0,0.0,97.0%,2.17,165
2,segunda,não,outono,32.5,0.58,75.4,0.0,76.0%,2.89,268
11,sexta,não,verão,34.9,0.0,73.9,1.41,31.0%,2.41,961
7,quinta,não,verão,34.5,0.0,90.5,0.04,50.0%,1.93,786
7,terça,não,inverno,12.5,0.0,66.4,0.0,96.0%,0.85,252
20,sexta,não,outono,20.6,0.0,46.0,0.0,97.0%,3.01,779
17,sábado,sim,inverno,18.7,0.0,30.9,0.79,97.0%,4.21,264
7,sábado,não,verão,30.4,0.0,66.4,0.47,45.0%,0.97,1428
3,sábado,sim,outono,26.7,0.0,76.9,0.0,93.0%,0.97,511
6,sexta,não,primavera,27.5,0.0,73.9,0.05,31.0%,1.09,543
23,domingo,não,primavera,28.5,0.0,56.6,0.0,42.0%,1.45,829
22,sexta,não,inverno,18.3,0.0,60.3,0.0,75.0%,1.21,301
7,sexta,não,primavera,25.9,0.0,64.9,0.17,38.0%,1.09,984
17,domingo,não,inverno,16.9,0.0,46.0,0.09,77.0%,1.93,409
22,terça,não,verão,38.2,0.0,67.9,0.0,74.0%,4.09,1779
23,quinta,não,primavera,19.6,0.0,63.3,0.0,97.0%,1.81,285
17,quarta,não,outono,29.8,0.0,58.1,0.25,97.0%,3.73,1812
4,sábado,não,verão,32.7,0.0,53.5,0.0,97.0%,0.73,383
3,quarta,não,primavera,27.9,8.06,91.2,0.0,11.0%,1.69,29
17,sexta,não,inverno,17.3,0.0,44.5,0.0,97.0%,0.25,543
10,domingo,não,outono,27.2,0.0,53.5,1.67,40.0%,0.85,862
13,terça,não,verão,42.6,0.0,49.0,2.86,81.0%,1.81,698
6,segunda,não,primavera,30.3,0.12,88.2,0.0,10.0%,1.33,74
19,segunda,não,primavera,33.5,0.0,60.3,0.31,29.0%,2.41,2248
18,sábado,não,inverno,21.4,0.0,59.6,0.03,11.0%,4.09,298
21,sábado,não,outono,31.7,0.0,58.8,0.0,97.0%,1.69,1790
15,sexta,não,outono,35.5,0.0,79.2,0.43,89.0%,1.09,147
20,segunda,não,outono,34.1,0.0,55.0,0.0,97.0%,4.21,2274
19,quarta,não,outono,29.1,0.0,64.9,0.0,97.0%,2.89,2129
7,quinta,não,verão,36.1,0.0,68.6,0.13,97.0%,1.21,436
5,domingo,não,inverno,12.2,0.0,46.0,0.0,97.0%,1.57,40
13,sexta,não,outono,35.5,0.0,48.3,2.98,97.0%,2.89,1113
12,sexta,não,outono,36.7,0.0,50.5,2.75,95.0%,1.93,1087
11,segunda,não,inverno,12.9,0.0,36.2,0.91,86.0%,4.57,175
